Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Cyan Cider)",₹999,"4,490",5K+ bought in past month,"3.8 out of 5 stars 232,083"
"boAt Airdopes 141 ANC TWS Earbuds with 32 dB ANC, 42 HRS Playback, 50ms Low Latency Beast™ Mode, IWP™ Tech,Quad Mics with ENx™,ASAP™ Charge,USB Type-C Port & IPX5(Gunmetal Black)","₹1,499","5,990",5K+ bought in past month,"3.8 out of 5 stars 232,083"
boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),₹399,"1,290",5K+ bought in past month,"4.1 out of 5 stars 93,046"
"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Black)",₹998,"5,499",500+ bought in past month,3.3 out of 5 stars 97
"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Blue)",₹998,"5,499",1K+ bought in past month,3.2 out of 5 stars 94
"Boult Audio Z20 Pro Bluetooth Truly Wireless in Ear Earbuds with 60H Playtime, 4 Mics Clear Calling ENC, 45ms Low Latency Gaming TWS, Made in India, 10mm Bass Drivers Ear Buds Headphones 5.3 (Red)",₹998,"5,999",300+ bought in past month,"3.9 out of 5 stars 20,056"
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Acoustic Red)","₹1,499","2,299",8K+ bought in past month,"4.2 out of 5 stars 148,110"
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",₹548,"1,299",5K+ bought in past month,"4.1 out of 5 stars 205,194"
"boAt Airdopes 170 TWS Earbuds with 50H Playtime, Quad Mics ENx™ Tech, Low Latency Mode, 13mm Drivers, ASAP™ Charge, IPX4, IWP™, Touch Controls & BT v5.3(Classic Black)","₹1,099","4,490",5K+ bought in past month,"3.7 out of 5 stars 59,007"
"pTron Bassbuds Duo in-Ear Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS Earbuds with HD Mic, Type-C Fast Charging, IPX4 Water Resistant & Voice Assistance",₹599,"2,599",10K+ bought in past month,"3.5 out of 5 stars 135,096"
"boAt Rockerz 245 v2 Pro Wireless Neckband with Up to 30 hrs Playtime, ENxᵀᴹ Tech, ASAPᵀᴹ Charge, BEASTᵀᴹ Mode, Dual Pairing, Magnetic Buds,USB Type-C Interface&IPX5(Active Black)",₹899,"3,490",5K+ bought in past month,"3.9 out of 5 stars 101,214"
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Triple Blue]","₹1,899","2,299",8K+ bought in past month,"4.2 out of 5 stars 1,416"
"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)","₹1,599","3,990",5K+ bought in past month,"4.1 out of 5 stars 109,595"
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Jazz Green)","₹1,499","2,299",5K+ bought in past month,"4.2 out of 5 stars 148,110"
boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black),₹349,999,5K+ bought in past month,"4.1 out of 5 stars 396,722"
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)","₹1,599","2,999",7K+ bought in past month,"4.0 out of 5 stars 63,771"
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Green)",₹139,399,5K+ bought in past month,"3.5 out of 5 stars 44,199"
"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Black)","₹1,349","2,999",10K+ bought in past month,"4.0 out of 5 stars 20,710"
Apple Wired EarPods with Lightning Connector,"₹1,599","2,000",10K+ bought in past month,"4.4 out of 5 stars 17,674"
"boAt Rockerz 255 Pro+ Bluetooth in Ear Neckband with Upto 60 Hours Playback, ASAP Charge, IPX7, Dual Pairing and Bluetooth v5.2(Active Black)","₹1,099","3,990",2K+ bought in past month,"4.1 out of 5 stars 184,162"
"boAt Airdopes 141 ANC TWS Earbuds with 32 dB ANC, 42 HRS Playback, 50ms Low Latency Beast™ Mode, IWP™ Tech,Signature Sound,Quad Mics with ENx™,ASAP™ Charge,USB Type-C Port & IPX5(Green)","₹1,499","5,990",5K+ bought in past month,"3.8 out of 5 stars 232,083"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (White)",₹599,"2,599",2K+ bought in past month,"3.4 out of 5 stars 16,082"
Amazon Basics Wired Over The Ear Gaming Headphones with Mic | RGB | 7.1 Channel Surround Audio | Remote Control (Black),"₹1,799","2,499",,3.4 out of 5 stars 289
"BRAINWAVZ Cradle Large - 2PK - Headphone Stand Holder, Universal Hanger for Sennheiser, Sony, Bose, Beats, AKG, Audio-Technica, Gaming Controller, Cables, Gamepad & Other Gaming Accessories Hook",₹739,"1,999",,"4.5 out of 5 stars 1,345"
"Boult Audio Z60 Truly Wireless in Ear Earbuds with 60H Playtime, 4 Mics ENC Clear Calling, 50ms Low Latency Gaming, 13mm Bass Driver, Type-C Fast Charging, IPX5 ear buds TWS Bluetooth 5.3(Powder Blue)",₹998,"2,999",1K+ bought in past month,"3.9 out of 5 stars 2,723"
"Boult Audio Z60 Truly Wireless in Ear Earbuds with 60H Playtime, 4 Mics ENC Clear Calling, 50ms Low Latency Gaming, 13mm Bass Driver, Type-C Fast Charging, IPX5 ear buds TWS Bluetooth 5.3(Powder Blue)",₹998,"2,999",1K+ bought in past month,"3.9 out of 5 stars 2,723"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (Blue)",₹599,"2,599",,"3.4 out of 5 stars 24,521"
"pTron Bassbuds Duo in-Ear Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS Earbuds with HD Mic, Type-C Fast Charging, IPX4 Water Resistant & Voice Assistance",₹599,"2,599",10K+ bought in past month,"3.5 out of 5 stars 135,096"
"OnePlus Bullets Wireless Z2 ANC Bluetooth in Ear Earphones with Mic, 45dB Hybrid ANC, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 28 Hrs Battery (Green)","₹1,999","2,999",6K+ bought in past month,"4.2 out of 5 stars 148,110"
"boAt Nirvana Ion TWS Earbuds with 120 HRS Playback(24hrs/Charge), Crystal Bionic Sound with Dual EQ Modes, Quad Mics ENx™ Technology, Low Latency(60ms), in Ear Detection(Ivory White)","₹1,799","7,990",5K+ bought in past month,"3.9 out of 5 stars 4,468"
"boAt Airdopes 141 Bluetooth TWS Earbuds with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Pure White)",₹999,"4,490",5K+ bought in past month,"3.8 out of 5 stars 232,083"
"boAt Rockerz 205 Pro in Ear Bluetooth Neckband with Mic, Beast Mode(Low Latency Upto 65ms), ENx Tech for Clear Voice Calls,30 Hours Playtime, ASAP Charge,10mm Drivers,Dual Pairing & IPX5(Active Black)",₹799,"2,499",3K+ bought in past month,"3.9 out of 5 stars 13,600"
"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 60 Hours Playback, ASAP Charge, IPX7, Dual Pairing and Bluetooth v5.2(Navy Blue)","₹1,099","3,990",5K+ bought in past month,"4.1 out of 5 stars 184,162"
"boAt Rockerz 255 Pro+ Bluetooth Neckband with Upto 60 Hours Playback, ASAP Charge, IPX7, Dual Pairing and Bluetooth v5.2(Teal Green)","₹1,099","3,990",5K+ bought in past month,"4.1 out of 5 stars 184,162"
"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.3 Ear Buds TWS (Blue)","₹1,099","4,999",5K+ bought in past month,"3.9 out of 5 stars 15,315"
"Portronics Conch Tune C in Ear Type C Wired Earphones with Mic,10mm Driver, 1.2m Nylon Braided Anti Tangle Wire, in line Controls, Metal Alloy Body, Wide Compatibility(Grey)",₹329,799,5K+ bought in past month,"4.0 out of 5 stars 1,070"
realme Buds 2 Wired in Ear Earphones with Mic (Blue),₹569,799,,"4.3 out of 5 stars 165,885"
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Beam Blue)","₹1,499","2,299",5K+ bought in past month,"4.2 out of 5 stars 148,110"
"boAt Airdopes 141 Bluetooth TWS in Ear Earbuds with 42H Playtime,Low Latency Mode for Gaming, ENx Tech, IWP, IPX4 Water Resistance, Smooth Touch Controls(Olive Green)",₹999,"4,490",,"3.8 out of 5 stars 232,083"
"realme Buds T300 Truly Wireless in-Ear Earbuds with 30dB ANC, 360° Spatial Audio Effect, 12.4mm Dynamic Bass Boost Driver with Dolby Atmos Support, Upto 40Hrs Battery and Fast Charging (Stylish Black)","₹2,299","3,999",3K+ bought in past month,"4.0 out of 5 stars 20,710"
"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Black)",₹998,"5,499",500+ bought in past month,3.3 out of 5 stars 97
"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Blue)",₹998,"5,499",1K+ bought in past month,3.2 out of 5 stars 94
"BRAINWAVZ Cradle Large - 2PK - Headphone Stand Holder, Universal Hanger for Sennheiser, Sony, Bose, Beats, AKG, Audio-Technica, Gaming Controller, Cables, Gamepad & Other Gaming Accessories Hook",₹739,"1,999",,"4.5 out of 5 stars 1,345"
"boAt Airdopes 170 TWS Earbuds with 50H Playtime, Quad Mics ENx™ Tech, Low Latency Mode, 13mm Drivers, ASAP™ Charge, IPX4, IWP™, Touch Controls & BT v5.3(Frost White)",₹899,"4,490",,"3.7 out of 5 stars 59,007"
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue)",₹148,399,5K+ bought in past month,"3.5 out of 5 stars 44,199"
"Zebronics Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Black)",₹139,399,4K+ bought in past month,"3.5 out of 5 stars 44,199"
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [ Misty Grey ]","₹1,899","2,299",3K+ bought in past month,4.1 out of 5 stars 729
"Boult Audio Z40 Pro with 100H Playtime, Quad Mic ENC, 45ms Low Latency Gaming, Premium Rubber Grip Case, 10mm Bass Drivers, Made in India TWS Bluetooth 5.3 Truly Wireless in Ear Earbuds (Dawn)","₹1,298","5,499",3K+ bought in past month,"3.9 out of 5 stars 15,315"
"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 min=200 min), 13mm Driver,Low Latency, BT v5.2 (Mint Green)",₹999,"3,499",5K+ bought in past month,"3.8 out of 5 stars 24,648"
"Redmi Buds 4 Active - Bass Black, 12mm Drivers(Premium Sound Quality), Up to 30 Hours Battery Life, Google Fast Pair, IPX4, Bluetooth 5.3, ENC, Up to 60ms Low Latency Mode, App Support","₹1,000","2,999",4K+ bought in past month,"3.6 out of 5 stars 25,935"
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Deep Grey]","₹1,899","2,299",9K+ bought in past month,"4.2 out of 5 stars 4,803"
Apple AirPods Pro (2nd Generation) ​​​​​​​,"₹19,999","26,900",6K+ bought in past month,"4.4 out of 5 stars 3,640"
"Realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC,Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 HrsPlayback,Fast Charging,45ms Low Latency for Gaming,Dual Device Connection-Vitality White","₹1,599","2,999",4K+ bought in past month,"4.0 out of 5 stars 63,771"
"OnePlus Nord Buds 2 TWS in Ear Earbuds with Mic, Upto 25dB ANC 12.4mm Dynamic Titanium Drivers, Playback:Upto 36hr case, 4-Mic Design, IP55 Rating, Fast Charging [White]","₹2,499","3,299",3K+ bought in past month,"4.2 out of 5 stars 15,515"
"Philips Audio TAE1126 Wired in Ear Earphones with mic, 10 mm Driver, Powerful bass and Clear Sound, Black",₹249,699,3K+ bought in past month,"3.9 out of 5 stars 36,605"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (White)",₹599,"2,599",2K+ bought in past month,"3.4 out of 5 stars 16,082"
Amazon Basics Wired Over The Ear Gaming Headphones with Mic | RGB | 7.1 Channel Surround Audio | Remote Control (Black),"₹1,799","2,499",,3.4 out of 5 stars 289
"MEGABAR Saint 333 Wireless 3 in-Ear Bluetooth Headphones,30dB ENC, Spatial Audio,10mm Dynamic Bass Driver, Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming, Dual Device Connection",₹399,"2,599",,4.5 out of 5 stars 4
"Boult Audio Z60 Truly Wireless in Ear Earbuds with 60H Playtime, 4 Mics ENC Clear Calling, 50ms Low Latency Gaming, 13mm Bass Driver, Type-C Fast Charging, IPX5 ear buds TWS Bluetooth 5.3(Powder Blue)",₹998,"2,999",1K+ bought in past month,"3.9 out of 5 stars 2,723"
"Boult Audio Z60 Truly Wireless in Ear Earbuds with 60H Playtime, 4 Mics ENC Clear Calling, 50ms Low Latency Gaming, 13mm Bass Driver, Type-C Fast Charging, IPX5 ear buds TWS Bluetooth 5.3(Powder Blue)",₹998,"2,999",1K+ bought in past month,"3.9 out of 5 stars 2,723"
"pTron Bassbuds Duo in-Ear Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS Earbuds with HD Mic, Type-C Fast Charging, IPX4 Water Resistant & Voice Assistance",₹599,"2,599",10K+ bought in past month,"3.5 out of 5 stars 135,096"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (Blue)",₹599,"2,599",,"3.4 out of 5 stars 24,521"
"boAt Airdopes 141 ANC TWS Earbuds with 32 dB ANC, 42 HRS Playback, 50ms Low Latency Beast™ Mode, IWP™ Tech,Signature Sound,Quad Mics with ENx™,ASAP™ Charge,USB Type-C Port & IPX5(White)","₹1,499","5,990",4K+ bought in past month,"3.8 out of 5 stars 232,083"
"boAt Rockerz 255 Max Bluetooth in Ear Earphones with 60H Playtime, EQ Modes, Power Magnetic Earbuds, Beast Mode, Enx Tech, ASAP Charge(10 Mins=10 Hrs), Dual Pair(Space Blue)","₹1,099","3,990",3K+ bought in past month,"4.1 out of 5 stars 184,162"
boAt Bassheads 105 Wired in Ear Earphones with Mic (Black),₹399,999,4K+ bought in past month,"4.0 out of 5 stars 32,319"
"boAt Airdopes 170 TWS Earbuds with 50H Playtime, Quad Mics ENx™ Tech, Low Latency Mode, 13mm Drivers, ASAP™ Charge, IPX4, IWP™, Touch Controls & BT v5.3(Tranquil Blue)",₹899,"4,490",1K+ bought in past month,"3.7 out of 5 stars 59,007"
"boAt Rockerz 245 V2 Pro Wireless in Ear Neckband with Up to 30 Hrs Playtime, Enxᵀᴹ Tech, Asapᵀᴹ Charge, Beastᵀᴹ Mode, Dual Pairing, Magnetic Buds,USB Type-C Interface&Ipx5(Cool Blue)",₹899,"3,490",5K+ bought in past month,"3.9 out of 5 stars 101,214"
"pTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Deep Bass, 10mm Drivers, Clear Calls, Dual Pairing, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black",₹499,"2,499",4K+ bought in past month,"3.8 out of 5 stars 68,729"
"boAt BassHeads 122 Wired in Ear Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)",₹349,"1,290",2K+ bought in past month,"3.9 out of 5 stars 1,918"
"OnePlus Buds Z2 Bluetooth Truly Wireless in Ear Earbuds with mic, Active Noise Cancellation, 10 Minutes Flash Charge & Upto 38 Hours Battery [Matte Black]","₹3,999","5,999",2K+ bought in past month,"4.2 out of 5 stars 23,123"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (Blue)",₹599,"2,599",,"3.4 out of 5 stars 24,521"
"boAt Airdopes 200 Plus TWS in Ear Earbuds W/ 100 Hours Playback,Quad Mics Enx Technology,13Mm Drivers,Beast Mode(50Ms Low Latency),ASAP Charge(5 Mins=60 Mins),Iwp Tech W/Bt V5.3 & Ipx5(Carbon Black)","₹1,299","5,490",4K+ bought in past month,3.8 out of 5 stars 386
"boAt Rockerz 245 V2 Pro Wireless in Ear Neckband with Up to 30 Hrs Playtime, Enxᵀᴹ Tech, Asapᵀᴹ Charge, Beastᵀᴹ Mode, Dual Pairing, Magnetic Buds,USB Type-C Interface&Ipx5(Teal Green)",₹899,"3,490",5K+ bought in past month,"3.9 out of 5 stars 101,214"
"boAt Bassheads 225 Wired in Ear Earphone with Mic(Red, Carry Case)",₹449,"1,290",2K+ bought in past month,"4.1 out of 5 stars 279,568"
"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Black)",₹998,"5,499",500+ bought in past month,3.3 out of 5 stars 97
"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Blue)",₹998,"5,499",1K+ bought in past month,3.2 out of 5 stars 94
"BRAINWAVZ Cradle Large - 2PK - Headphone Stand Holder, Universal Hanger for Sennheiser, Sony, Bose, Beats, AKG, Audio-Technica, Gaming Controller, Cables, Gamepad & Other Gaming Accessories Hook",₹739,"1,999",,"4.5 out of 5 stars 1,345"
"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Blue)","₹1,349","2,999",4K+ bought in past month,"4.0 out of 5 stars 20,710"
boAt Bassheads 152 in Ear Wired Earphones with Mic(Maroon Mirage),₹449,"1,299",2K+ bought in past month,"4.1 out of 5 stars 93,046"
"boAt Rockerz 255 Max in Ear Earphones with 60H Playtime,Eq Modes,Power Magnetic Earbuds,Beast Mode,Enx Tech,ASAP Charge(10 Mins=10 Hrs),Textured Finish,Dual Pair(Stunning Black),Bluetooth","₹1,099","3,990",2K+ bought in past month,"4.1 out of 5 stars 184,162"
"pTron Bassbuds Duo in-Ear Wireless Earbuds,Immersive Sound,32Hrs Playtime,Clear Calls TWS Earbuds,Bluetooth V5.1 Headphones,Type-C Fast Charging,Voice Assist&Ipx4 Water Resistant (Light Lilac)",₹599,"2,599",,"3.8 out of 5 stars 1,526"
"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)","₹1,099","2,990",3K+ bought in past month,"3.8 out of 5 stars 209,443"
"Infinity - JBL Tranz N400, in-Ear Headphones with 36 Hr Playtime, Fast Charge, Deep Bass Sound, Dual Equalizer, IPX5 Sweatproof, Bluetooth Headset (Black)",₹798,"4,499",4K+ bought in past month,"3.8 out of 5 stars 66,726"
"Noise Buds VS402 in-Ear Truly Wireless Earbuds with 50H of Playtime, Low Latency, Quad Mic with ENC, Instacharge(10 min=120 min),10mm Driver, BT v5.3, Breathing LED Lights (Neon Black)",₹999,"3,999",2K+ bought in past month,"3.8 out of 5 stars 8,342"
"boAt Bassheads 228 in-Ear Wired Earphones with Super Extra Bass, Metallic Finish, Tangle-Free Cable and Gold Plated Angled Jack (Molten Orange)",₹449,"1,190",4K+ bought in past month,3.9 out of 5 stars 160
"boAt Rockerz 551ANC Hybrid Active Noise Cancellation Headphones with Up to 100H Playtime, ASAP™ Charge, Ambient Sound Mode &Dual EQ Modes, ENx™ Technology(Stellar Black)","₹2,599","7,990",2K+ bought in past month,"4.1 out of 5 stars 62,700"
boAt BassHeads 100 in-Ear Wired Headphones with Mic (White),₹399,999,2K+ bought in past month,"4.1 out of 5 stars 396,722"
"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 min=200 min), 13mm Driver,Low Latency, BT v5.2 (Charcoal Black)",₹999,"3,499",3K+ bought in past month,"3.8 out of 5 stars 24,648"
"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.3 Ear Buds TWS (White)","₹1,099","4,999",3K+ bought in past month,"3.9 out of 5 stars 15,315"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (White)",₹599,"2,599",2K+ bought in past month,"3.4 out of 5 stars 16,082"
Amazon Basics Wired Over The Ear Gaming Headphones with Mic | RGB | 7.1 Channel Surround Audio | Remote Control (Black),"₹1,799","2,499",,3.4 out of 5 stars 289
"MEGABAR Saint 333 Wireless 3 in-Ear Bluetooth Headphones,30dB ENC, Spatial Audio,10mm Dynamic Bass Driver, Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming, Dual Device Connection",₹399,"2,599",,4.5 out of 5 stars 4
"Boult Audio Z60 Truly Wireless in Ear Earbuds with 60H Playtime, 4 Mics ENC Clear Calling, 50ms Low Latency Gaming, 13mm Bass Driver, Type-C Fast Charging, IPX5 ear buds TWS Bluetooth 5.3(Powder Blue)",₹998,"2,999",1K+ bought in past month,"3.9 out of 5 stars 2,723"
"Boult Audio Z60 Truly Wireless in Ear Earbuds with 60H Playtime, 4 Mics ENC Clear Calling, 50ms Low Latency Gaming, 13mm Bass Driver, Type-C Fast Charging, IPX5 ear buds TWS Bluetooth 5.3(Powder Blue)",₹998,"2,999",1K+ bought in past month,"3.9 out of 5 stars 2,723"
"pTron Bassbuds Duo in-Ear Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS Earbuds with HD Mic, Type-C Fast Charging, IPX4 Water Resistant & Voice Assistance",₹599,"2,599",10K+ bought in past month,"3.5 out of 5 stars 135,096"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (Blue)",₹599,"2,599",,"3.4 out of 5 stars 24,521"
"Portronics Harmonics Z7 Bluetooth Wireless in Ear Earphones with Upto 40 Hours Playback, 10mm Dynamic Driver, Gaming Mode, High Bass, IPX4 Water and Sweat Resistant, Type C Fast Charging(Black)",₹499,"1,999",3K+ bought in past month,4.0 out of 5 stars 546
"pTron Tangentbeat in-Ear Bluetooth Wireless Headphones with Mic, Punchy Bass, 10mm Drivers, Clear Calls, Dual Pairing, Fast Charging, Magnetic Buds, Voice Assist & IPX4 Wireless Neckband (Dark Blue)",₹499,"2,499",3K+ bought in past month,"3.8 out of 5 stars 68,729"
